,category,header,content
7,weather,High Winds Bring Flooding to Shores of Lake Erie,"Residents in Monroe County, Mich., were forced from their homes by rushing water from Lake Erie, less than a year after similar flooding damaged several homes."
8,weather,"Winter Storm Wesley Leaves Thousands Without Power in Minnesota, Dakotas; State of Emergency Declared","The spring storm's impacts continued into Friday morning, especially in Minnesota and the Dakotas, where icy roads and power outages created dangerous situations."
9,weather,Indonesia Issues Tsunami Warning After 6.8 Quake Strikes Off Sulawesi Coast,Indonesia has issued a tsunami warning after a 6.8 magnitude earthquake struck off the coast of Sulawesi island.
0,weather,"Winter Storm Wesley Impacts:  Power Outages and Icy Roads Remain Across Minnesota, Iowa and South Dakota","The spring storm's impacts continued Thursday night, especially in Minnesota and South Dakota, where icy roads and power outages created dangerous situations."
1,weather,Hikers Lost for Four Days in Snowy California Mountains Found Safe,Two hikers who got lost on a snowy mountain peak in the San Bernardino National Forest were found safe.
2,weather,Israeli Lunar Lander Crashes on Moon Surface,Israel's much-followed lander crashed on the moon's surface Thursday.
3,weather,"Areas At Severe Risk of California Wildfires Are Home to 2.7 Million People, Analysis Finds","One in 12 homes in California is at high risk of burning in a wildfire, a McClatchy analysis finds."
4,weather,"Hurricanes and Flooding Expected to Cause $54 Billion in Damage Annually, According to CBO Report","A new report by the Congressional Budget Office outlines the projected costs of hurricane winds, storm surge and flooding in the coming years. The CBO recommends restrictions on greenhouse gas emissions in order to  brunt the increasing number of costly storms."
5,weather,"Winter Storm Wesley Impacts: Schools Closed, Flights Canceled, Interstates Shut Down","The spring storm began its assault Wednesday, wreaking havoc on traffic and prompting several highway closures."
6,weather,"Winter Storm Wesley Impacts: Schools Closed, Flights Canceled, Interstates Shut Down","The spring storm began its assault Wednesday, wreaking havoc on traffic and prompting several highway closures."
7,weather,First-Ever Image of Black Hole Revealed,"Scientists have revealed a startling image of a black hole, the first visual proof of the swirling masses of emptiness believed to exist at the center of every galaxy."
8,weather,"Torrential Rains in Rio de Janeiro, Brazil, Blamed in at Least 10 Deaths",Heavy rain is forecast to continue falling in the Brazilian city.
9,weather,Captive Orcas and Belugas to be Released from Russian 'Whale Jail',A Russian official and marine activists announced the agreement to release nearly 100 orcas and belugas captured last year to be sold to aquariums and exhibitions.
0,weather,"Skyscrapers in Chicago and Other Major Cities Are Deadly for Migrating Birds, Researchers Say","More than 400 species of migratory birds make a deadly trek across the country each year, with skyscrapers and light pollution as the No. 1 enemy."
1,weather,Oprah Winfrey Inspired by Lin-Manuel Miranda's 'Hamilton' to Donate $2 Million to Puerto Rico Hurricane Relief,"Half of Oprah Winfrey's donation goes to an arts fund that was co-founded by Lin-Manuel Miranda, who created the musical ""Hamilton."""
2,weather,Midwest Floods Help Drive Gas Prices Toward $4 a Gallon in Parts of the U.S. ,The flooding sharply reduced the ability to produce and transport ethanol leading to higher gas prices.
3,weather,Florida Panhandle Still Struggles to Recover Six Months After Hurricane Michael,"Hurricane Michael slammed into the Florida panhandle six months ago, leaving behind a wake of devastation that residents are still trying to come to terms with."
4,weather,"Global Warming Is Changing Arctic in Unprecedented Ways, New Study Shows",A new study shows the vast transformation in the Arctic's environment over nearly half a century.
5,weather,Glacier in Russian Arctic Goes From Moving  60 Feet a Year to 60 Feet a Day,The changes at the glacier on the Vavilov Ice Cap have scientists rethinking how quickly global warming may be affecting cold-based glaciers.
6,weather,Southern Storms Spawn Damaging Tornadoes in Alabama,Thunderstorms continue to move across the southern United States.
7,weather,"In a Rare Visit, Southern Resident Killer Whale Pod Turns up in California's Monterey Bay",The pod of critically endangered orcas is typically seen in Puget Sound. The group included a calf.
8,weather,"Yellowstone Scientists Find New Thermal Area; No, It Doesn't Mean a Volcano Eruption is Coming",The USGS says the new thermal area has been forming over the past two decades. It was first spotted on infrared images of the existing Tern Lake thermal area.
9,weather,"Texas Storms Damage Homes, Cancel Flights and Knock Out Power to Tens of Thousands","Severe thunderstorms bring a possible tornado, hail and flooding to parts of Central Texas."
0,weather,First Photos of a Black Hole's Event Horizon May Be Revealed on Wednesday,The Event Horizon Telescope has been focused on two supermassive black holes for the past two years. The results will be unveiled on Wednesday.
1,weather,Lightning Sparked Wildfire That Kills 31 People in China,"The blaze broke out Saturday more than 12,000 feet up a mountain in Sichuan province."
2,weather,Nearly 600 Homes Uninhabitable in Omaha Suburbs as Nebraska Flooding Woes Continue,"Building inspectors have deemed more than 580 homes in two Omaha suburbs uninhabitable, meaning they need extensive repair or replacement."
3,weather,Deadly South Korea Wildfire Prompts National Emergency As Thousands Flee,A deadly South Korea wildfire thought to be one of the largest on record prompted a national emergency.
4,weather,Flooded Midwest Towns Might Not Have Water For Weeks,"Almost a month after flooding began in the Midwest, some towns along the Missouri River say it could be several weeks or even months before they have drinking water again."
5,weather,"Current Carbon Dioxide Levels Are Their Highest in At Least 3 Million Years, Computer Model Shows",The computer simulation shows the amount of CO2 greenhouse gas in the atmosphere led to big changes in how long glaciers covered the Northern Hemisphere.
6,weather,Antarctica Iceberg Twice the Size of New York City About to Break Off,Cracks growing across Antarctica’s Brunt Ice Shelf could slice off a 660-square-mile iceberg if and when they meet.
7,weather,Lithuanian Man's 'Unique and Surreal' Experience: Only Passenger on Flight,A 49-year-old Lithuanian man had the luck of being the only passenger on the plane during a recent flight to Italy.
8,weather,"More than 45,000 Bridges in the U.S. are Structurally Deficient, New Report Says",The American Road and Transportation Builders Association has released its annual report of structurally deficient bridges in the U.S.
9,weather,Northern California Storm Prompts Rescues; Crash Injures Woman,"A thunderstorm settled over Chico, California, late Tuesday, resulting in flash flooding."
0,weather,California's Rebuilt Oroville Dam Spillway Open for First Time Since Collapse,This is the first time the spillway has been used since a catastrophic failure during heavy rains in 2017.
1,weather,"Federal Aid Lacking for Midwest Farmers Who Lost Grain, Seed in Flooding","Farmers in Nebraska and Iowa, still reeling from the recent extreme flooding, are being told all their losses are not covered by federal disaster aid."
2,weather,Rockies Rescue: Colorado Hiker Finds 4-Year-Old's Grover Lost on a Mountainside,"A mom drops her son's favorite stuffed animal on the side of a 14,000-foot-tall Colorado mountain. Her plea for help is answered and, remarkably, Grover is found."
3,weather,Nevada Wilderness Area Designated as One of the World's Darkest Places,The Massacre Rim Wilderness Study Area becomes only the seventh International Dark Sky Sanctuary in the world.
4,weather,"Canada Warming Twice as Fast as the Rest of the World, New Report Says","Human activities are the main cause for the increasing temperatures in Canada, says a report released by Environment and Climate Change Canada."
5,weather,Florida Wildfire Forces Evacuation of 20 Homes; Hurricane Michael Debris Impedes Firefighting,The fire is burning in an area where hundreds of trees were knocked down by Hurricane Michael last October.
6,weather,New York Approves Statewide Single-Use Plastic Bag Ban,"The ban on single-use plastic bags takes effect on March 1, 2020."
7,weather,Mozambique Confirms First Cholera Death; Number of Cases Rises to Over 500,"Two weeks after Tropical Cyclone Idai devastated Mozambique, the country faces a new threat."
8,weather,"Southwest, Delta and Three Other Airlines Experience Systemwide Outages and Delays",The FAA says at least five airlines are having trouble with a flight planning weight and balance program called Aerodata.
9,weather,"Nepal Rainstorm Kills at Least 28, Injures Hundreds More","Most of the deaths and injuries in the Bara district were caused by flying objects, falling huts and trees, a government official said."
0,weather,Asteroid Aftermath: Stunning Fossils Discovery Details the Day Dinosaurs Were Wiped Out,"A layer of perfectly preserved fossils of fish, animals and plants at the Tanis site in North Dakota details what happened in the minutes after an asteroid struck the Earth and led to the extinction of dinosaurs, a new study says."
1,weather,"Afghanistan Flooding Kills at Least 32, Official Says",
2,weather,Amphibian Apocalypse: Deadly Fungus Has Wiped Out 90 Species; Hundreds More Threatened,"Chytridiomycosis, a deadly disease caused by a fungus, has contributed to the decline of more than 500 species of frogs, toads and salamanders."
